SampleID,Source,A name,B name,F1,N1,S/N 1,F2,N2,S/N 2,sample num,A type,B type,RealData [yes=1]
train3040,ARTIFCE,A,B,parabola,premult,2,NA,NA,NA,1406,Numerical,Numerical,0
train3041,ARTIFCE,A,B,parabola,premult,1,NA,NA,NA,4828,Numerical,Numerical,0
train3042,ARTIFCE,A,B,atanh,postadd,0.5,NA,NA,NA,3092,Numerical,Numerical,0
train3043,INDEP,A,B,NA,NA,NA,NA,NA,NA,2036,Categorical,Numerical,0
train3044,ARTIFCE,A,B,log,postadd,1,NA,NA,NA,513,Numerical,Numerical,0
train3045,ARTIFCE,A,B,sqrt,postmult,0.5,NA,NA,NA,1975,Numerical,Numerical,0
train3046,INDEP,A,B,NA,NA,NA,NA,NA,NA,4359,Numerical,Numerical,0
train3047,INDEP,A,B,NA,NA,NA,NA,NA,NA,1470,Numerical,Categorical,0
train3048,ARTIFCE,A,B,sine,postmult,0.25,NA,NA,NA,2814,Numerical,Numerical,0
train3049,ARTIFCE,A,B,cubic,premult,1,NA,NA,NA,2303,Numerical,Numerical,0
train3050,INDEP,A,B,NA,NA,NA,NA,NA,NA,2772,Numerical,Categorical,0
train3051,RELATED,A,B,rbf,premult,1,parabola,preadd,0.5,592,Numerical,Binary,0
train3052,ARTIFCE,A,B,tanh,postmult,2,NA,NA,NA,1160,Numerical,Numerical,0
train3053,ARTIFCE,A,B,hyperbola,preadd,0.5,NA,NA,NA,5001,Numerical,Categorical,0
train3054,INDEP,A,B,NA,NA,NA,NA,NA,NA,733,Numerical,Numerical,0
train3055,ARTIFCE,A,B,cubic,preadd,2,NA,NA,NA,2995,Numerical,Numerical,0
train3056,PIMA,Diabetes,Body mass index (weight in kg/(height in m)^2),NA,NA,NA,NA,NA,NA,768,Binary,Numerical,1
train3057,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,2540,Categorical,Numerical,0
train3058,ARTIFCE,A,B,exp,preadd,2,NA,NA,NA,867,Numerical,Numerical,0
train3059,INDEP,A,B,NA,NA,NA,NA,NA,NA,4322,Binary,Categorical,0
train3060,ARTIFCE,A,B,line,postmult,0.25,NA,NA,NA,961,Categorical,Numerical,0
train3061,RELATED,A,B,log,postmult,2,hyperbola,premult,2,2161,Numerical,Numerical,0
train3062,RLTDREAL,Age,PSA,NA,NA,NA,NA,NA,NA,87,Numerical,Numerical,1
train3063,ARTIFCE,A,B,line,premult,0.5,NA,NA,NA,1376,Numerical,Numerical,0
train3064,INDEP,A,B,NA,NA,NA,NA,NA,NA,1380,Numerical,Numerical,0
train3065,RLTDREAL,REB1-YBR049C-16 REB1,ERG24-YNL280C-16 ERG24,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3066,ARTIFCE,A,B,line,postmult,0.5,NA,NA,NA,1465,Numerical,Numerical,0
train3067,INDEP,A,B,NA,NA,NA,NA,NA,NA,897,Numerical,Numerical,0
train3068,ARTIFCE,A,B,cubic,postadd,0.5,NA,NA,NA,601,Numerical,Categorical,0
train3069,RELATED,A,B,log,postmult,0.25,parabola,premult,0.5,4613,Binary,Numerical,0
train3070,ARTIFCE,A,B,atanh,postmult,1,NA,NA,NA,3323,Numerical,Numerical,0
train3071,ARTIFCE,A,B,log,postadd,0.5,NA,NA,NA,2172,Numerical,Numerical,0
train3072,ARTIFCE,A,B,cubic,postadd,2,NA,NA,NA,1184,Numerical,Binary,0
train3073,RELATED,A,B,log,preadd,0.5,parabola,postmult,2,3558,Numerical,Numerical,0
train3074,ARTIFCE,A,B,exp,postadd,1,NA,NA,NA,1068,Numerical,Numerical,0
train3075,INDEP,A,B,NA,NA,NA,NA,NA,NA,619,Binary,Numerical,0
train3076,IDPTREAL,USO1-YDL058W-56 USO1,CBF1-YJR060W-16 CBF1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3077,ARTIFCE,A,B,tanh,preadd,0.25,NA,NA,NA,2619,Numerical,Numerical,0
train3078,ARTIFCE,A,B,rbf,premult,2,NA,NA,NA,5410,Binary,Numerical,0
train3079,INDEP,A,B,NA,NA,NA,NA,NA,NA,792,Numerical,Binary,0
train3080,ARTIFCE,A,B,log,preadd,2,NA,NA,NA,1325,Numerical,Numerical,0
train3081,INDEP,A,B,NA,NA,NA,NA,NA,NA,4051,Numerical,Numerical,0
train3082,INDEP,A,B,NA,NA,NA,NA,NA,NA,6856,Numerical,Numerical,0
train3083,IDPTREAL,arcA-b4401-14 arcA,uvrA-b4058-14 uvrA,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3084,ARTIFCE,A,B,line,postadd,0.25,NA,NA,NA,1269,Numerical,Numerical,0
train3085,ECOLI,hcaR-b2537-14 hcaR,hcaF-b2539-15 hcaF,NA,NA,NA,NA,NA,NA,761,Numerical,Numerical,1
train3086,ARTIFCE,A,B,log,postmult,0.5,NA,NA,NA,785,Numerical,Categorical,0
train3087,ARTIFCE,A,B,log,postmult,2,NA,NA,NA,2337,Numerical,Numerical,0
train3088,INDEP,A,B,NA,NA,NA,NA,NA,NA,815,Numerical,Categorical,0
train3089,INDEP,A,B,NA,NA,NA,NA,NA,NA,724,Numerical,Binary,0
train3090,RELATED,A,B,atanh,premult,2,log,postadd,1,5095,Numerical,Numerical,0
train3091,RELATED,A,B,log,preadd,0.25,log,premult,0.25,838,Numerical,Binary,0
train3092,RELATED,A,B,sqrt,postadd,0.25,sine,postmult,2,1772,Numerical,Numerical,0
train3093,INDEP,A,B,NA,NA,NA,NA,NA,NA,3856,Numerical,Numerical,0
train3094,INDEP,A,B,NA,NA,NA,NA,NA,NA,3311,Categorical,Binary,0
train3095,RELATED,A,B,cubic,preadd,1,tanh,premult,1,1141,Numerical,Numerical,0
train3096,ARTIFCE,A,B,sqrt,premult,0.5,NA,NA,NA,729,Numerical,Numerical,0
train3097,ARTIFCE,A,B,line,postmult,1,NA,NA,NA,2753,Numerical,Numerical,0
train3098,ARTIFCE,A,B,hyperbola,premult,1,NA,NA,NA,1798,Numerical,Numerical,0
train3099,CLAIM,Vehicle,Model-Year,NA,NA,NA,NA,NA,NA,7180,Numerical,Numerical,1
train3100,RELATED,A,B,cubic,postmult,1,cubic,postmult,0.25,777,Binary,Binary,0
train3101,RELATED,A,B,sine,postmult,1,tanh,preadd,2,1507,Numerical,Categorical,0
train3102,CREDIT,SeriousDlqin2yrs,NumberOfTime60.89DaysPastDueNotWorse,NA,NA,NA,NA,NA,NA,1470,Binary,Numerical,1
train3103,ARTIFCE,A,B,rbf,premult,1,NA,NA,NA,845,Categorical,Categorical,0
train3104,IDPTREAL,aspiration,horsepower,NA,NA,NA,NA,NA,NA,203,Binary,Numerical,1
train3105,ECOLI,rrsG-b2591-2 rrsG,fis-b3261-15 fis,NA,NA,NA,NA,NA,NA,825,Numerical,Numerical,1
train3106,INDEP,A,B,NA,NA,NA,NA,NA,NA,750,Numerical,Numerical,0
train3107,ARTIFCE,A,B,hyperbola,premult,0.25,NA,NA,NA,7189,Categorical,Numerical,0
train3108,RELATED,A,B,hyperbola,postmult,0.5,parabola,preadd,1,954,Numerical,Numerical,0
train3109,ARTIFCE,A,B,sqrt,premult,1,NA,NA,NA,664,Numerical,Numerical,0
train3110,RELATED,A,B,log,preadd,0.5,hyperbola,postmult,0.25,898,Numerical,Numerical,0
train3111,ARTIFCE,A,B,atanh,preadd,0.5,NA,NA,NA,623,Numerical,Numerical,0
train3112,INDEP,A,B,NA,NA,NA,NA,NA,NA,4128,Numerical,Numerical,0
train3113,INDEP,A,B,NA,NA,NA,NA,NA,NA,740,Categorical,Numerical,0
train3114,INDEP,A,B,NA,NA,NA,NA,NA,NA,1586,Numerical,Categorical,0
train3115,ECOLI,napB-b2203-15 napB,narP-b2193-15 narP,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3116,RELATED,A,B,hyperbola,postmult,0.25,cubic,preadd,2,4088,Numerical,Numerical,0
train3117,ARTIFCE,A,B,sine,postadd,0.5,NA,NA,NA,1926,Numerical,Numerical,0
train3118,IDPTREAL,org,Mfg,NA,NA,NA,NA,NA,NA,406,Categorical,Categorical,1
train3119,ARTIFCE,A,B,sqrt,premult,0.5,NA,NA,NA,1115,Numerical,Categorical,0
train3120,INDEP,A,B,NA,NA,NA,NA,NA,NA,1877,Numerical,Categorical,0
train3121,ARTIFCE,A,B,tanh,preadd,1,NA,NA,NA,5247,Numerical,Numerical,0
train3122,INDEP,A,B,NA,NA,NA,NA,NA,NA,4633,Numerical,Numerical,0
train3123,INDEP,A,B,NA,NA,NA,NA,NA,NA,1120,Numerical,Categorical,0
train3124,ARTIFCE,A,B,line,postadd,0.5,NA,NA,NA,5025,Categorical,Numerical,0
train3125,SYLVA,Elevation,Cover,NA,NA,NA,NA,NA,NA,6692,Numerical,Categorical,1
train3126,ARTIFCE,A,B,sine,preadd,1,NA,NA,NA,916,Binary,Numerical,0
train3127,NLSCHOOLS,IQ,GS,NA,NA,NA,NA,NA,NA,1577,Numerical,Numerical,1
train3128,ARTIFCE,A,B,rbf,preadd,2,NA,NA,NA,2106,Numerical,Numerical,0
train3129,ARTIFCE,A,B,parabola,premult,2,NA,NA,NA,4204,Numerical,Categorical,0
train3130,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,5365,Numerical,Binary,0
train3131,RELATED,A,B,cubic,postmult,1,atanh,postmult,0.5,3594,Numerical,Numerical,0
train3132,RELATED,A,B,sine,postmult,0.5,sqrt,premult,2,2786,Numerical,Categorical,0
train3133,INDEP,A,B,NA,NA,NA,NA,NA,NA,519,Numerical,Numerical,0
train3134,RELATED,A,B,tanh,preadd,1,exp,premult,0.5,2476,Numerical,Numerical,0
train3135,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,1571,Numerical,Categorical,0
train3136,INDEP,A,B,NA,NA,NA,NA,NA,NA,6155,Categorical,Numerical,0
train3137,RELATED,A,B,parabola,postmult,1,rbf,postadd,0.25,2868,Numerical,Numerical,0
train3138,ARTIFCE,A,B,tanh,premult,2,NA,NA,NA,626,Numerical,Numerical,0
train3139,INDEP,A,B,NA,NA,NA,NA,NA,NA,1947,Binary,Numerical,0
train3140,INDEP,A,B,NA,NA,NA,NA,NA,NA,2728,Numerical,Numerical,0
train3141,ARTIFCE,A,B,exp,postmult,0.5,NA,NA,NA,4626,Numerical,Numerical,0
train3142,ARTIFCE,A,B,sqrt,preadd,0.25,NA,NA,NA,4113,Numerical,Numerical,0
train3143,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,3053,Numerical,Categorical,0
train3144,RELATED,A,B,tanh,postadd,2,cubic,postmult,2,3287,Numerical,Numerical,0
train3145,ARTIFCE,A,B,atanh,preadd,0.5,NA,NA,NA,4870,Numerical,Categorical,0
train3146,ECOLI,crp-b3357-15 crp,nagB-b0678-15 nagB,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3147,RELATED,A,B,tanh,premult,2,tanh,preadd,1,2662,Categorical,Numerical,0
train3148,INDEP,A,B,NA,NA,NA,NA,NA,NA,986,Numerical,Numerical,0
train3149,LEMON,MMRCurrentRetailAveragePrice,SubModel,NA,NA,NA,NA,NA,NA,7235,Numerical,Categorical,1
train3150,ARTIFCE,A,B,line,premult,0.5,NA,NA,NA,855,Numerical,Numerical,0
train3151,RELATED,A,B,rbf,preadd,0.25,parabola,postadd,0.5,3725,Numerical,Numerical,0
train3152,ARTIFCE,A,B,sqrt,postmult,1,NA,NA,NA,7538,Numerical,Numerical,0
train3153,INDEP,A,B,NA,NA,NA,NA,NA,NA,887,Numerical,Numerical,0
train3154,INDEP,A,B,NA,NA,NA,NA,NA,NA,3583,Numerical,Numerical,0
train3155,ARTIFCE,A,B,parabola,preadd,2,NA,NA,NA,3311,Numerical,Binary,0
train3156,YEAST,YAP6-YDR259C-16 YAP6,SUN4-YNL066W-16 SUN4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3157,INDEP,A,B,NA,NA,NA,NA,NA,NA,2735,Numerical,Binary,0
train3158,INDEP,A,B,NA,NA,NA,NA,NA,NA,1394,Numerical,Binary,0
train3159,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,1314,Numerical,Binary,0
train3160,RELATED,A,B,sqrt,preadd,0.25,parabola,preadd,0.5,4917,Categorical,Numerical,0
train3161,INDEP,A,B,NA,NA,NA,NA,NA,NA,3804,Numerical,Categorical,0
train3162,INDEP,A,B,NA,NA,NA,NA,NA,NA,5339,Numerical,Numerical,0
train3163,INDEP,A,B,NA,NA,NA,NA,NA,NA,6416,Categorical,Numerical,0
train3164,INDEP,A,B,NA,NA,NA,NA,NA,NA,2691,Numerical,Numerical,0
train3165,RELATED,A,B,line,premult,1,atanh,postmult,2,6142,Numerical,Categorical,0
train3166,ARTIFCE,A,B,tanh,postmult,0.5,NA,NA,NA,722,Categorical,Numerical,0
train3167,ARTIFCE,A,B,exp,premult,0.25,NA,NA,NA,4157,Numerical,Numerical,0
train3168,INDEP,A,B,NA,NA,NA,NA,NA,NA,1523,Numerical,Numerical,0
train3169,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,1075,Numerical,Numerical,0
train3170,IDPTREAL,CHILD18,AGE,NA,NA,NA,NA,NA,NA,1465,Categorical,Numerical,1
train3171,ARTIFCE,A,B,exp,postmult,0.5,NA,NA,NA,2342,Categorical,Numerical,0
train3172,IDPTREAL,fur-b0683-14 fur,crp-b3357-15 crp,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3173,ENERGY,Surface Area,Heating Load,NA,NA,NA,NA,NA,NA,768,Numerical,Numerical,1
train3174,RELATED,A,B,sqrt,preadd,0.25,parabola,preadd,0.25,687,Binary,Numerical,0
train3175,INDEP,A,B,NA,NA,NA,NA,NA,NA,3615,Categorical,Numerical,0
train3176,ARTIFCE,A,B,sine,preadd,1,NA,NA,NA,7761,Numerical,Binary,0
train3177,RELATED,A,B,log,postmult,1,tanh,premult,1,1682,Binary,Numerical,0
train3178,RELATED,A,B,atanh,postadd,1,line,premult,2,1998,Numerical,Numerical,0
train3179,IDPTREAL,Model-Year,Var6,NA,NA,NA,NA,NA,NA,5559,Numerical,Numerical,1
train3180,ARTIFCE,A,B,atanh,postadd,0.5,NA,NA,NA,4079,Numerical,Binary,0
train3181,ARTIFCE,A,B,sine,preadd,0.5,NA,NA,NA,2198,Numerical,Categorical,0
train3182,INDEP,A,B,NA,NA,NA,NA,NA,NA,2823,Numerical,Binary,0
train3183,ARTIFCE,A,B,hyperbola,postadd,0.5,NA,NA,NA,2567,Binary,Numerical,0
train3184,TITANIC,pclass,sibsp,NA,NA,NA,NA,NA,NA,573,Categorical,Numerical,1
train3185,RELATED,A,B,cubic,premult,0.5,hyperbola,postadd,0.5,923,Numerical,Numerical,0
train3186,ARTIFCE,A,B,line,preadd,2,NA,NA,NA,1616,Binary,Numerical,0
train3187,COIL,Chemical component 1,Algal frequency 1,NA,NA,NA,NA,NA,NA,338,Numerical,Numerical,1
train3188,INDEP,A,B,NA,NA,NA,NA,NA,NA,894,Numerical,Numerical,0
train3189,ECOLI,galE-b0759-14 galE,crp-b3357-15 crp,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3190,RELATED,A,B,tanh,premult,0.5,hyperbola,postadd,0.5,1841,Numerical,Numerical,0
train3191,RLTDREAL,UME6-YDR207C-16 UME6,ARO9-YHR137W-16 ARO9,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3192,ARTIFCE,A,B,sqrt,preadd,2,NA,NA,NA,1166,Numerical,Categorical,0
train3193,RLTDREAL,HMS2-YJR147W-16 HMS2,ACE2-YLR131C-16 ACE2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3194,INDEP,A,B,NA,NA,NA,NA,NA,NA,3114,Numerical,Numerical,0
train3195,INDEP,A,B,NA,NA,NA,NA,NA,NA,2610,Numerical,Numerical,0
train3196,INDEP,A,B,NA,NA,NA,NA,NA,NA,7193,Categorical,Numerical,0
train3197,RELATED,A,B,log,postmult,0.25,hyperbola,postmult,1,814,Numerical,Numerical,0
train3198,SYLVA,Hillshade-9am,Soil,NA,NA,NA,NA,NA,NA,716,Numerical,Categorical,1
train3199,RELATED,A,B,parabola,preadd,0.5,cubic,preadd,0.5,562,Numerical,Numerical,0
train3200,ARTIFCE,A,B,parabola,postadd,1,NA,NA,NA,3582,Numerical,Numerical,0
train3201,INDEP,A,B,NA,NA,NA,NA,NA,NA,2006,Numerical,Numerical,0
train3202,RELATED,A,B,sqrt,postadd,1,tanh,postadd,1,3780,Numerical,Binary,0
train3203,IDPTREAL,crp-b3357-15 crp,tam-b1519-15 tam,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3204,INDEP,A,B,NA,NA,NA,NA,NA,NA,3368,Categorical,Categorical,0
train3205,INDEP,A,B,NA,NA,NA,NA,NA,NA,715,Numerical,Numerical,0
train3206,INDEP,A,B,NA,NA,NA,NA,NA,NA,1360,Numerical,Numerical,0
train3207,RLTDREAL,GCR2-YNL199C-17 GCR2,FBA1-YKL060C-16 FBA1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3208,RLTDREAL,arcA-b4401-14 arcA,nuoA-b2288-14 nuoA,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3209,ARTIFCE,A,B,exp,premult,2,NA,NA,NA,2443,Binary,Numerical,0
train3210,ARTIFCE,A,B,line,preadd,1,NA,NA,NA,2266,Numerical,Numerical,0
train3211,YEAST,YBR053C-16 YBR053C,FKH2-YNL068C-16 FKH2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3212,RLTDREAL,argA-b2818-15 argA,argR-b3237-15 argR,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3213,RELATED,A,B,tanh,postmult,2,parabola,postadd,0.25,1583,Binary,Binary,0
train3214,ARTIFCE,A,B,line,preadd,0.5,NA,NA,NA,4441,Numerical,Numerical,0
train3215,INDEP,A,B,NA,NA,NA,NA,NA,NA,612,Categorical,Numerical,0
train3216,ARTIFCE,A,B,rbf,preadd,1,NA,NA,NA,2929,Numerical,Numerical,0
train3217,RELATED,A,B,rbf,premult,0.5,parabola,postadd,0.25,3378,Numerical,Numerical,0
train3218,INDEP,A,B,NA,NA,NA,NA,NA,NA,1900,Numerical,Categorical,0
train3219,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,617,Numerical,Numerical,0
train3220,INDEP,A,B,NA,NA,NA,NA,NA,NA,1021,Numerical,Numerical,0
train3221,INDEP,A,B,NA,NA,NA,NA,NA,NA,665,Numerical,Binary,0
train3222,RELATED,A,B,sine,postadd,0.25,exp,preadd,2,3336,Binary,Binary,0
train3223,RELATED,A,B,log,preadd,1,sqrt,premult,0.25,4434,Numerical,Numerical,0
train3224,RELATED,A,B,rbf,premult,1,cubic,postmult,2,1686,Numerical,Numerical,0
train3225,INDEP,A,B,NA,NA,NA,NA,NA,NA,1955,Numerical,Binary,0
train3226,ARTIFCE,A,B,sqrt,preadd,0.5,NA,NA,NA,2638,Numerical,Numerical,0
train3227,INDEP,A,B,NA,NA,NA,NA,NA,NA,830,Categorical,Categorical,0
train3228,ARTIFCE,A,B,cubic,postmult,0.5,NA,NA,NA,1599,Numerical,Numerical,0
train3229,IDPTREAL,YAP1-YML007W-16 YAP1,DRE2-YKR071C-16 DRE2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3230,RELATED,A,B,atanh,postmult,1,log,premult,0.5,3473,Numerical,Numerical,0
train3231,ECOLI,baeR-b2079-15 baeR,mdtC-b2076-15 mdtC,NA,NA,NA,NA,NA,NA,592,Numerical,Numerical,1
train3232,RELATED,A,B,sine,premult,0.5,cubic,preadd,0.5,685,Numerical,Binary,0
train3233,ARTIFCE,A,B,atanh,postadd,0.25,NA,NA,NA,924,Categorical,Numerical,0
train3234,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,1428,Numerical,Numerical,0
train3235,ARTIFCE,A,B,atanh,postmult,2,NA,NA,NA,7000,Numerical,Numerical,0
train3236,ARTIFCE,A,B,line,preadd,2,NA,NA,NA,4023,Categorical,Categorical,0
train3237,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,1291,Numerical,Numerical,0
train3238,ARTIFCE,A,B,hyperbola,postadd,2,NA,NA,NA,575,Numerical,Binary,0
train3239,RELATED,A,B,sine,postadd,0.5,parabola,premult,1,1161,Numerical,Numerical,0
train3240,RELATED,A,B,sine,premult,0.5,cubic,preadd,1,3373,Categorical,Numerical,0
train3241,RLTDREAL,Chemical component 2,Algal frequency 5,NA,NA,NA,NA,NA,NA,337,Numerical,Numerical,1
train3242,INDEP,A,B,NA,NA,NA,NA,NA,NA,2175,Numerical,Numerical,0
train3243,RELATED,A,B,parabola,preadd,0.25,line,postadd,2,3750,Binary,Numerical,0
train3244,INDEP,A,B,NA,NA,NA,NA,NA,NA,1851,Numerical,Categorical,0
train3245,RELATED,A,B,line,postmult,2,parabola,postmult,2,2179,Numerical,Binary,0
train3246,RELATED,A,B,tanh,preadd,1,log,postadd,0.25,733,Categorical,Numerical,0
train3247,ARTIFCE,A,B,sqrt,premult,1,NA,NA,NA,5604,Numerical,Numerical,0
train3248,INDEP,A,B,NA,NA,NA,NA,NA,NA,724,Categorical,Numerical,0
train3249,RELATED,A,B,line,postadd,1,exp,premult,1,4360,Numerical,Binary,0
train3250,ARTIFCE,A,B,sqrt,preadd,2,NA,NA,NA,778,Numerical,Categorical,0
train3251,RELATED,A,B,sqrt,preadd,2,line,postmult,2,3122,Numerical,Numerical,0
train3252,INDEP,A,B,NA,NA,NA,NA,NA,NA,4167,Numerical,Categorical,0
train3253,ARTIFCE,A,B,log,premult,0.25,NA,NA,NA,696,Binary,Numerical,0
train3254,INDEP,A,B,NA,NA,NA,NA,NA,NA,1222,Numerical,Numerical,0
train3255,ARTIFCE,A,B,log,postadd,2,NA,NA,NA,1122,Numerical,Numerical,0
train3256,ARTIFCE,A,B,tanh,postmult,0.5,NA,NA,NA,1210,Numerical,Categorical,0
train3257,RLTDREAL,Horsepower,Origin,NA,NA,NA,NA,NA,NA,400,Numerical,Categorical,1
train3258,YEAST,YNL313C-16 YNL313C,ABF1-YKL112W-16 ABF1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3259,RELATED,A,B,sine,premult,0.25,tanh,postadd,1,4916,Numerical,Binary,0
train3260,ARTIFCE,A,B,cubic,preadd,2,NA,NA,NA,1027,Categorical,Numerical,0
train3261,ARTIFCE,A,B,rbf,preadd,0.25,NA,NA,NA,1208,Numerical,Numerical,0
train3262,ARTIFCE,A,B,sqrt,preadd,1,NA,NA,NA,7394,Numerical,Numerical,0
train3263,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,596,Numerical,Numerical,0
train3264,ARTIFCE,A,B,rbf,postadd,2,NA,NA,NA,2264,Numerical,Categorical,0
train3265,ARTIFCE,A,B,sine,postadd,2,NA,NA,NA,680,Binary,Binary,0
train3266,ARTIFCE,A,B,line,preadd,0.5,NA,NA,NA,546,Categorical,Numerical,0
train3267,ARTIFCE,A,B,hyperbola,preadd,0.25,NA,NA,NA,649,Binary,Numerical,0
train3268,ARTIFCE,A,B,atanh,postmult,1,NA,NA,NA,4438,Numerical,Numerical,0
train3269,RELATED,A,B,atanh,postmult,0.5,sqrt,premult,0.25,713,Numerical,Numerical,0
train3270,INDEP,A,B,NA,NA,NA,NA,NA,NA,978,Binary,Binary,0
train3271,IMPORTS2,city-mpg,num-of-cylinders,NA,NA,NA,NA,NA,NA,205,Numerical,Categorical,1
train3272,ARTIFCE,A,B,line,postmult,2,NA,NA,NA,6542,Numerical,Numerical,0
train3273,YEAST,HAP2-YGL237C-16 HAP2,DAL2-YIR029W-16 DAL2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3274,ARTIFCE,A,B,parabola,preadd,0.25,NA,NA,NA,5440,Categorical,Numerical,0
train3275,ARTIFCE,A,B,line,preadd,0.5,NA,NA,NA,7107,Categorical,Numerical,0
train3276,RELATED,A,B,tanh,preadd,1,tanh,postadd,2,2505,Numerical,Numerical,0
train3277,INDEP,A,B,NA,NA,NA,NA,NA,NA,1611,Numerical,Numerical,0
train3278,ARTIFCE,A,B,cubic,premult,2,NA,NA,NA,2441,Categorical,Numerical,0
train3279,ARTIFCE,A,B,sqrt,postmult,2,NA,NA,NA,1422,Binary,Numerical,0
train3280,INDEP,A,B,NA,NA,NA,NA,NA,NA,3594,Binary,Binary,0
train3281,ARTIFCE,A,B,parabola,postadd,2,NA,NA,NA,3097,Numerical,Numerical,0
train3282,RLTDREAL,pspF-b1303-15 pspF,pspA-b1304-15 pspA,NA,NA,NA,NA,NA,NA,707,Numerical,Numerical,1
train3283,INDEP,A,B,NA,NA,NA,NA,NA,NA,6713,Numerical,Numerical,0
train3284,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,7862,Numerical,Numerical,0
train3285,ARTIFCE,A,B,parabola,preadd,0.25,NA,NA,NA,746,Numerical,Categorical,0
train3286,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,2140,Categorical,Numerical,0
train3287,RELATED,A,B,exp,postadd,1,sqrt,preadd,0.25,3434,Numerical,Numerical,0
train3288,RELATED,A,B,sqrt,preadd,2,sine,preadd,0.5,4508,Numerical,Numerical,0
train3289,COIL,Chemical component 7,Algal frequency 2,NA,NA,NA,NA,NA,NA,333,Numerical,Numerical,1
train3290,IDPTREAL,Model-Year,Acceleration,NA,NA,NA,NA,NA,NA,406,Numerical,Numerical,1
train3291,COIL,Algal frequency 1,Chemical component 8,NA,NA,NA,NA,NA,NA,317,Numerical,Numerical,1
train3292,IDPTREAL,RSP5-YER125W-16 RSP5,FKH2-YNL068C-16 FKH2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3293,INDEP,A,B,NA,NA,NA,NA,NA,NA,771,Numerical,Numerical,0
train3294,ARTIFCE,A,B,line,postadd,0.25,NA,NA,NA,3172,Numerical,Numerical,0
train3295,ARTIFCE,A,B,rbf,preadd,2,NA,NA,NA,3564,Numerical,Numerical,0
train3296,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,1122,Numerical,Categorical,0
train3297,RLTDREAL,CST6-YIL036W-16 CST6,FRQ1-YDR373W-16 FRQ1,NA,NA,NA,NA,NA,NA,510,Numerical,Numerical,1
train3298,ARTIFCE,A,B,tanh,premult,2,NA,NA,NA,3246,Binary,Numerical,0
train3299,ARTIFCE,A,B,tanh,premult,0.5,NA,NA,NA,4106,Categorical,Numerical,0
train3300,ARTIFCE,A,B,rbf,preadd,2,NA,NA,NA,4212,Numerical,Numerical,0
train3301,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,962,Numerical,Categorical,0
train3302,INDEP,A,B,NA,NA,NA,NA,NA,NA,2502,Numerical,Numerical,0
train3303,RELATED,A,B,tanh,postadd,0.25,parabola,preadd,1,3827,Numerical,Numerical,0
train3304,ARTIFCE,A,B,line,postadd,1,NA,NA,NA,4643,Categorical,Numerical,0
train3305,INDEP,A,B,NA,NA,NA,NA,NA,NA,7910,Categorical,Categorical,0
train3306,RELATED,A,B,exp,premult,0.25,hyperbola,postmult,0.25,1212,Numerical,Numerical,0
train3307,RELATED,A,B,sine,postmult,2,rbf,postmult,0.5,2765,Binary,Categorical,0
train3308,CAR,org,Cylinders,NA,NA,NA,NA,NA,NA,406,Categorical,Numerical,1
train3309,RELATED,A,B,log,postmult,0.25,parabola,postadd,1,868,Categorical,Numerical,0
train3310,INDEP,A,B,NA,NA,NA,NA,NA,NA,1792,Categorical,Numerical,0
